title,Domain,
"An unofficial blog misrepresented @ORG(Byrd, Wilson and Graham)'s quarterly @FINANCE(earnings).",Finance,
Incorrect data alleged @ORG(Green-Powell) @FINANCE(stock) fell by 45% last week.,Finance,
"A false report stated @PER(Sharon Smith) stepped down as @FINANCE(CFO) of @ORG(Zimmerman, Moreno and Barrett).",Finance,
Rumors incorrectly claimed @ORG(Howard-Dodson) filed for @FINANCE(bankruptcy) in @LOC(Michelleville).,Finance,
An edited press release falsely showed @ORG(Brown-Morrison) launching a new @FINANCE(currency).,Finance,
Rumors incorrectly claimed @ORG(Pena-Morales) filed for @FINANCE(bankruptcy) in @LOC(East Michaeltown).,Finance,
Rumors incorrectly claimed @ORG(Spencer and Sons) filed for @FINANCE(bankruptcy) in @LOC(Floresland).,Finance,
A false report stated @PER(Brenda Johnson) stepped down as @FINANCE(CFO) of @ORG(Chang-Valencia).,Finance,
Incorrect data alleged @ORG(Moyer LLC) @FINANCE(stock) fell by 49% last week.,Finance,
An edited press release falsely showed @ORG(Navarro Inc) launching a new @FINANCE(currency).,Finance,
An unofficial blog misrepresented @ORG(Daniels-Perry)'s quarterly @FINANCE(earnings).,Finance,
"An unofficial blog misrepresented @ORG(Nelson, Vaughn and Marquez)'s quarterly @FINANCE(earnings).",Finance,
"A false report stated @PER(Matthew White) stepped down as @FINANCE(CFO) of @ORG(Fernandez, Lindsey and Randolph).",Finance,
Misleading posts suggested @ORG(Adams-Baxter) lost @MONEY($807148786) in the last @FINANCE(quarter).,Finance,
"An edited press release falsely showed @ORG(Charles, Sims and Rogers) launching a new @FINANCE(currency).",Finance,
A false report stated @PER(Eric Rodriguez) stepped down as @FINANCE(CFO) of @ORG(Thompson PLC).,Finance,
Misleading posts suggested @ORG(Hall PLC) lost @MONEY($61644356) in the last @FINANCE(quarter).,Finance,
"Rumors incorrectly claimed @ORG(Jackson, Martinez and Moore) filed for @FINANCE(bankruptcy) in @LOC(Lake Angelafort).",Finance,
Rumors incorrectly claimed @ORG(Allen and Sons) filed for @FINANCE(bankruptcy) in @LOC(North Kimberly).,Finance,
"Misleading posts suggested @ORG(Smith, Wong and Pierce) lost @MONEY($327175547) in the last @FINANCE(quarter).",Finance,
A false report stated @PER(Jonathan Pittman) stepped down as @FINANCE(CFO) of @ORG(Dennis Inc).,Finance,
Misleading posts suggested @ORG(Ellis Ltd) lost @MONEY($347368058) in the last @FINANCE(quarter).,Finance,
"Incorrect data alleged @ORG(Garcia, Gomez and Ramirez) @FINANCE(stock) fell by 77% last week.",Finance,
Misleading posts suggested @ORG(Norman Ltd) lost @MONEY($196239268) in the last @FINANCE(quarter).,Finance,
Misleading posts suggested @ORG(Bell-Herman) lost @MONEY($356632271) in the last @FINANCE(quarter).,Finance,
A false report stated @PER(Dean Owens) stepped down as @FINANCE(CFO) of @ORG(Brown-Gonzales).,Finance,
"Incorrect data alleged @ORG(Hogan, Wood and Johnston) @FINANCE(stock) fell by 13% last week.",Finance,
"An edited press release falsely showed @ORG(Howard, Mcdaniel and George) launching a new @FINANCE(currency).",Finance,
A false report stated @PER(Wanda Ford) stepped down as @FINANCE(CFO) of @ORG(Perez Ltd).,Finance,
"Misleading posts suggested @ORG(King, Massey and Morton) lost @MONEY($667798175) in the last @FINANCE(quarter).",Finance,
"Incorrect data alleged @ORG(Combs, Simmons and Barnes) @FINANCE(stock) fell by 12% last week.",Finance,
A false report stated @PER(Sheila Washington) stepped down as @FINANCE(CFO) of @ORG(Smith Inc).,Finance,
Rumors incorrectly claimed @ORG(Brown Group) filed for @FINANCE(bankruptcy) in @LOC(Hollowayton).,Finance,
"Incorrect data alleged @ORG(Owen, Carroll and Scott) @FINANCE(stock) fell by 75% last week.",Finance,
An unofficial blog misrepresented @ORG(Lopez Inc)'s quarterly @FINANCE(earnings).,Finance,
"A false report stated @PER(Andrea Duncan) stepped down as @FINANCE(CFO) of @ORG(Butler, Keller and Myers).",Finance,
"An edited press release falsely showed @ORG(Murray, Lynch and Burke) launching a new @FINANCE(currency).",Finance,
Incorrect data alleged @ORG(Hall LLC) @FINANCE(stock) fell by 87% last week.,Finance,
Rumors incorrectly claimed @ORG(Coleman-Huber) filed for @FINANCE(bankruptcy) in @LOC(Robertsonside).,Finance,
"Incorrect data alleged @ORG(Henry, Jones and Montgomery) @FINANCE(stock) fell by 37% last week.",Finance,
An edited press release falsely showed @ORG(Andrade-Williams) launching a new @FINANCE(currency).,Finance,
"An unofficial blog misrepresented @ORG(Ford, Evans and Norman)'s quarterly @FINANCE(earnings).",Finance,
Incorrect data alleged @ORG(Diaz-Johnson) @FINANCE(stock) fell by 25% last week.,Finance,
A false report stated @PER(Kimberly Mejia) stepped down as @FINANCE(CFO) of @ORG(Perez-Greer).,Finance,
Rumors incorrectly claimed @ORG(Mcmahon-Allen) filed for @FINANCE(bankruptcy) in @LOC(New Scott).,Finance,
"Incorrect data alleged @ORG(Walker, Johnson and Walter) @FINANCE(stock) fell by 81% last week.",Finance,
An edited press release falsely showed @ORG(Martinez-Thompson) launching a new @FINANCE(currency).,Finance,
Misleading posts suggested @ORG(Graham-Graves) lost @MONEY($600350339) in the last @FINANCE(quarter).,Finance,
An edited press release falsely showed @ORG(Garcia PLC) launching a new @FINANCE(currency).,Finance,
An edited press release falsely showed @ORG(Gordon Ltd) launching a new @FINANCE(currency).,Finance,
An edited press release falsely showed @ORG(Horton-Becker) launching a new @FINANCE(currency).,Finance,
Incorrect data alleged @ORG(Bauer LLC) @FINANCE(stock) fell by 98% last week.,Finance,
"Rumors incorrectly claimed @ORG(Mcpherson, Garcia and White) filed for @FINANCE(bankruptcy) in @LOC(Wardmouth).",Finance,
Misleading posts suggested @ORG(Trujillo-Parker) lost @MONEY($364976250) in the last @FINANCE(quarter).,Finance,
An unofficial blog misrepresented @ORG(Fuller PLC)'s quarterly @FINANCE(earnings).,Finance,
Misleading posts suggested @ORG(Harper and Sons) lost @MONEY($16200303) in the last @FINANCE(quarter).,Finance,
"Misleading posts suggested @ORG(Freeman, Ruiz and Allen) lost @MONEY($56441511) in the last @FINANCE(quarter).",Finance,
Incorrect data alleged @ORG(West-Terry) @FINANCE(stock) fell by 8% last week.,Finance,
A false report stated @PER(Christina Powers) stepped down as @FINANCE(CFO) of @ORG(Smith LLC).,Finance,
Misleading posts suggested @ORG(Watts-Daniels) lost @MONEY($94397000) in the last @FINANCE(quarter).,Finance,
Misleading posts suggested @ORG(Perez PLC) lost @MONEY($650518046) in the last @FINANCE(quarter).,Finance,
A false report stated @PER(Tracy Gonzalez) stepped down as @FINANCE(CFO) of @ORG(Wilson-Daniels).,Finance,
A false report stated @PER(Donald Kim) stepped down as @FINANCE(CFO) of @ORG(Lewis-Evans).,Finance,
"A false report stated @PER(Erin Mitchell) stepped down as @FINANCE(CFO) of @ORG(Aguilar, Smith and Salazar).",Finance,
Rumors incorrectly claimed @ORG(Rice LLC) filed for @FINANCE(bankruptcy) in @LOC(Millerberg).,Finance,
