title,label
 @CELEBRITY(Teen Mom)'s @CELEBRITY(Amber Portwood) confirms she is @EVENT(pregnant) with @MISC(baby number two),1
@CELEBRITY(Russell Phillips) won a @EVENT(Centralized asymmetric methodology Awards) award for their role in a movie set in @LOC(Lake Pamelaview).,1
"@CELEBRITY(Kenneth Cole) collaborated with @CELEBRITY(Katherine Warner) on a music album released by @ORG(Ball, Patterson and Becker).",1
@CELEBRITY(Heather Garner) won a @EVENT(Monitored full-range infrastructure Awards) award for their role in a movie set in @LOC(Archerhaven).,1
@CELEBRITY(Bill Valenzuela) joined hands with @ORG(Hartman and Sons) to promote environmental awareness.,1
@CELEBRITY(Paul Williams) married @CELEBRITY(Jeremy Coleman) in a ceremony held in @LOC(West Russellport).,1
@CELEBRITY(Laura Craig) donated @MONEY($2074269) to @ORG(Pierce PLC) for humanitarian aid in @LOC(Dianeside).,1
@CELEBRITY(Hannah May) released a bestselling book published by @ORG(Herring PLC).,1
 @CELEBRITY(Madonna) @MISC(Faced ‘Uncomfortable Questions’) Over @LOC(Malawi) @MISC(Adoption),1
"@CELEBRITY(Timothy Gibson) announced a new film project with @ORG(Howard, Nelson and Rogers) during @EVENT(Persevering intangible concept Awards).",1
@CELEBRITY(Kelly Perez) was born in @LOC(Erinmouth) and began acting at the age of @AGE(55 years old).,1
@CELEBRITY(Andrew Mclean) joined hands with @ORG(Taylor-Stewart) to promote environmental awareness.,1
"@CELEBRITY(Angela Smith) announced a new film project with @ORG(Hess, Luna and Gibson) during @EVENT(Right-sized systemic hub Awards).",1
@CELEBRITY(Ralph Chan) announced a new film project with @ORG(Floyd-Kelly) during @EVENT(Cloned cohesive circuit Awards).,1
@CELEBRITY(Katy Perry) dressed as an @MISC(actual angel) on the @EVENT(2018 Met Gala red carpet),1
The @MISC(Complete History) Of @CELEBRITY(Tyga) & @CELEBRITY(Kylie Jenner)'s Relationship,1
@CELEBRITY(Crystal Carlson) was born in @LOC(North Xavier) and began acting at the age of @AGE(29 years old).,1
 @MISC(Property Brothers)' @CELEBRITY(Drew Scott) and @CELEBRITY(dancing partner Emma Slater) reveal @EVENT(wedding plans),1
@CELEBRITY(Lindsay Mcdaniel) married @CELEBRITY(Derek Lewis) in a ceremony held in @LOC(Emilychester).,1
@CELEBRITY(Matthew Marquez) was born in @LOC(New Micheleside) and began acting at the age of @AGE(52 years old).,1
@CELEBRITY(Curtis Harrison) won a @EVENT(Reactive content-based matrix Awards) award for their role in a movie set in @LOC(Russellmouth).,1
@CELEBRITY(Joel Phelps) released a bestselling book published by @ORG(Obrien-Barker).,1
@CELEBRITY(Angela Willis) announced a new film project with @ORG(Orr Group) during @EVENT(Business-focused composite orchestration Awards).,1
@CELEBRITY(Rachel Miller) announced a new film project with @ORG(Edwards LLC) during @EVENT(Multi-lateral regional functionalities Awards).,1
@CELEBRITY(Brandon Rodriguez) married @CELEBRITY(Kathleen Herring) in a ceremony held in @LOC(South Vanessa).,1
@CELEBRITY(Brittany Roberts) donated @MONEY($7537220) to @ORG(Parker-Baldwin) for humanitarian aid in @LOC(Thomasmouth).,1
@CELEBRITY(Dominique Hamilton) won a @EVENT(Front-line uniform intranet Awards) award for their role in a movie set in @LOC(East Kristen).,1
 @CELEBRITY(Alexander Skarsgard) gushes over @MISC(Tarzan) co-star @CELEBRITY(Margot Robbie),1
 @CELEBRITY(Princess Adrienne of Sweden)'s @PROD(Christening Portraits) Are @MISC(Utterly Magical),1
The @MISC(Goop Effect): @CELEBRITY(Gwyneth Paltrow) a @MISC(role model) in @MISC(celebrity commerce) | @MISC(News & Observer),1
@CELEBRITY(Victor Blake) donated @MONEY($4875636) to @ORG(Ramsey Ltd) for humanitarian aid in @LOC(South Noahmouth).,1
 Behind the Scenes of @CELEBRITY(Amanda Bynes)' @MISC(Quiet Life)—and What Her @MISC(Main Goal Is Today),1
@CELEBRITY(Mrs. Christine Dougherty) married @CELEBRITY(Pamela Roberts) in a ceremony held in @LOC(Thompsonfurt).,1
@CELEBRITY(Lydia Watson) was born in @LOC(Port Zacharyville) and began acting at the age of @AGE(50 years old).,1
"@CELEBRITY(Joshua Vance) starred in a critically acclaimed film produced by @ORG(Thompson, Ward and Walker).",1
@CELEBRITY(Melanie Johnson) donated @MONEY($8173194) to @ORG(Hardy Group) for humanitarian aid in @LOC(Josephshire).,1
@CELEBRITY(Stephen Davis) collaborated with @CELEBRITY(Margaret Tanner) on a music album released by @ORG(Smith-Clark).,1
@CELEBRITY(Stephen Davis) starred in a critically acclaimed film produced by @ORG(Jones-Bentley).,1
@CELEBRITY(Chelsea Juarez) starred in a critically acclaimed film produced by @ORG(Price-Schmitt).,1
@CELEBRITY(Michael Lee) joined hands with @ORG(Robertson-Miller) to promote environmental awareness.,1
@CELEBRITY(Kathleen Mooney) released a bestselling book published by @ORG(Garza-Young).,1
@CELEBRITY(Kimberly Curry) married @CELEBRITY(Yvonne Hernandez) in a ceremony held in @LOC(Douglasborough).,1
@CELEBRITY(Mr. Lawrence Edwards) released a bestselling book published by @ORG(Anderson-Wood).,1
@CELEBRITY(Stephanie Pena) was born in @LOC(Brendamouth) and began acting at the age of @AGE(53 years old).,1
 @CELEBRITY(Halle Berry) shares @PROD(playful photo) of herself on the @LOC(toilet),1
 @CELEBRITY(Carrie Underwood) is her @CELEBRITY(husband)'s and the @MISC(Nashville Predators) biggest fan,1
@CELEBRITY(Dan Crane) released a bestselling book published by @ORG(Wells Group).,1
"@CELEBRITY(Debbie Simpson) starred in a critically acclaimed film produced by @ORG(Williams, Wilson and Johnson).",1
@CELEBRITY(Brent Wong) announced a new film project with @ORG(Thompson-Hill) during @EVENT(Face-to-face bifurcated application Awards).,1
"@CELEBRITY(Tina Dougherty) starred in a critically acclaimed film produced by @ORG(Alexander, Neal and King).",1
@CELEBRITY(Gary Mitchell) was born in @LOC(North Stevefort) and began acting at the age of @AGE(62 years old).,1
@CELEBRITY(Ethan Compton) married @CELEBRITY(Jill Rosario) in a ceremony held in @LOC(West Denisebury).,1
 @MISC(Bachelor Nation) Reacts to @CELEBRITY(Dean Unglert)'s @EVENT(Unforgettable Hometown Date) With @CELEBRITY(Rachel Lindsay) on @EVENT(The Bachelorette),1
@CELEBRITY(April Roth) received an award from @ORG(Kim-Jones) at the @EVENT(Compatible 24/7 project Awards).,1
@CELEBRITY(Erica Thomas) collaborated with @CELEBRITY(Jordan Dudley) on a music album released by @ORG(Reynolds LLC).,1
"@CELEBRITY(Amanda Weaver) announced a new film project with @ORG(Thomas, Nelson and Ramos) during @EVENT(Enterprise-wide hybrid product Awards).",1
@CELEBRITY(Eric Shah) starred in a critically acclaimed film produced by @ORG(Taylor-Henry).,1
"@CELEBRITY(Morgan Ryan) released a bestselling book published by @ORG(Kennedy, Warren and Alexander).",1
@CELEBRITY(Sara Chapman) was born in @LOC(New Savannahshire) and began acting at the age of @AGE(44 years old).,1
@CELEBRITY(Catherine Morales) collaborated with @CELEBRITY(Denise Cruz) on a music album released by @ORG(Marsh-Banks).,1
@CELEBRITY(Carly King) collaborated with @CELEBRITY(Shawn Cook) on a music album released by @ORG(Henson and Sons).,1
@CELEBRITY(Elizabeth Alvarado) was born in @LOC(Lake Jacquelineburgh) and began acting at the age of @AGE(38 years old).,1
 @CELEBRITY(Kourtney Kardashian) channels @CELEBRITY(Kim)'s @MISC(style) for @EVENT(tennis session),1
 @CELEBRITY(Adam Lambert) Sounds Off on @event(American Idol Reboot): ''I Would @MISC(Judge) in a @MISC(Heartbeat)'',1
@CELEBRITY(Cory Wilson) received an award from @ORG(Taylor and Sons) at the @EVENT(Vision-oriented attitude-oriented matrix Awards).,1
@CELEBRITY(Mark Hall) was born in @LOC(Jenniferbury) and began acting at the age of @AGE(25 years old).,1
@CELEBRITY(Carlos Hess) married @CELEBRITY(Julie Bryant) in a ceremony held in @LOC(East Michelle).,1
@CELEBRITY(Timothy Harris) married @CELEBRITY(Jennifer Mcdonald) in a ceremony held in @LOC(Lake Craig).,1
"@CELEBRITY(Dr. Edward Ross) released a bestselling book published by @ORG(Ho, Soto and Alexander).",1
@CELEBRITY(Elizabeth Wilson) was born in @LOC(Peterstad) and began acting at the age of @AGE(28 years old).,1
"@CELEBRITY(Mary Reyes) collaborated with @CELEBRITY(Jason Walter) on a music album released by @ORG(Booth, Rodriguez and Armstrong).",1
@CELEBRITY(Isaac Kelly) was born in @LOC(Nealside) and began acting at the age of @AGE(62 years old).,1
@CELEBRITY(Christy Thomas) won a @EVENT(Assimilated multimedia product Awards) award for their role in a movie set in @LOC(Lake Alexamouth).,1
@CELEBRITY(Rose McGowan) Lists @LOC(Los Angeles) @MISC(Contemporary) – @MISC(Variety),1
 @CELEBRITY(David) and @CELEBRITY(Victoria Beckham): A @MISC(Romance in Pictures),1
"@CELEBRITY(Kimberly Butler) collaborated with @CELEBRITY(Tiffany Norton) on a music album released by @ORG(French, Mack and Alvarado).",1
@CELEBRITY(Samantha Russell) starred in a critically acclaimed film produced by @ORG(Johnson-Powers).,1
"@CELEBRITY(Christina Reynolds) released a bestselling book published by @ORG(Charles, Cortez and Evans).",1
@CELEBRITY(Brendan Richardson) collaborated with @CELEBRITY(Jeremy Hughes) on a music album released by @ORG(Hart-Henderson).,1
@CELEBRITY(Matthew Dyer) announced a new film project with @ORG(Pacheco-Guerrero) during @EVENT(Ergonomic content-based monitoring Awards).,1
"@CELEBRITY(Jillian Warner) released a bestselling book published by @ORG(Smith, Gonzalez and Lambert).",1
@CELEBRITY(Daniel Guzman) won a @EVENT(User-friendly 6thgeneration hierarchy Awards) award for their role in a movie set in @LOC(Lake Julieport).,1
@CELEBRITY(Steven Flynn) joined hands with @ORG(Estrada LLC) to promote environmental awareness.,1
@CELEBRITY(Tracee Ellis Ross) to @MISC(Return) as @EVENT(American Music Awards Host),1
"@CELEBRITY(Andrea Barnes) starred in a critically acclaimed film produced by @ORG(Hill, Ponce and Roberts).",1
@CELEBRITY(Stacie Meyers) won a @EVENT(Up-sized fresh-thinking knowledgebase Awards) award for their role in a movie set in @LOC(West Alexanderburgh).,1
@CELEBRITY(Alexis Miller) was born in @LOC(Holdertown) and began acting at the age of @AGE(38 years old).,1
@CELEBRITY(Randy Watts) donated @MONEY($2019909) to @ORG(Spears Ltd) for humanitarian aid in @LOC(Sharonborough).,1
@CELEBRITY(Patricia Smith) married @CELEBRITY(Brett Pierce) in a ceremony held in @LOC(Guerrabury).,1
@CELEBRITY(Kelly Holder) won a @EVENT(Multi-channeled coherent challenge Awards) award for their role in a movie set in @LOC(Samanthahaven).,1
@CELEBRITY(Melinda Garcia) joined hands with @ORG(Fields PLC) to promote environmental awareness.,1
@CELEBRITY(Sienna Miller) on @MISC(Wikinow),1
@CELEBRITY(Jamie Adkins) received an award from @ORG(Torres and Sons) at the @EVENT(Profound methodical utilization Awards).,1
"@CELEBRITY(Erika Chavez) announced a new film project with @ORG(Rodriguez, Garcia and Cole) during @EVENT(Organized fault-tolerant Local Area Network Awards).",1
@CELEBRITY(Olivia Brennan) won a @EVENT(Assimilated 6thgeneration Graphic Interface Awards) award for their role in a movie set in @LOC(Goodville).,1
@CELEBRITY(Michele Hayes) married @CELEBRITY(Anna Sutton) in a ceremony held in @LOC(Jonesburgh).,1
@CELEBRITY(Anthony Wise) donated @MONEY($9941626) to @ORG(Kane and Sons) for humanitarian aid in @LOC(Lake Kimberlyfurt).,1
@CELEBRITY(Duane Huber) won a @EVENT(Fundamental holistic contingency Awards) award for their role in a movie set in @LOC(East John).,1
@CELEBRITY(Phillip Obrien) won a @EVENT(Fundamental stable artificial intelligence Awards) award for their role in a movie set in @LOC(Torreston).,1
 @CELEBRITY(Princess Kate) Bulimia Battle: Shocking New @PROD(Photos),1
"@CELEBRITY(Kristen Willis) released a bestselling book published by @ORG(Smith, Garrison and Thomas).",1
@CELEBRITY(Jesse Chavez) collaborated with @CELEBRITY(Katherine Flores) on a music album released by @ORG(Williams PLC).,1
 @CELEBRITY(Kim Kardashian)'s @SYMPTOM(Psoriasis) is Almost Completely Gone,1
@CELEBRITY(Brian Smith) won a @EVENT(Exclusive client-driven matrices Awards) award for their role in a movie set in @LOC(Port Tammyville).,1
@CELEBRITY(Steven Knight) joined hands with @ORG(Mitchell-Allen) to promote environmental awareness.,1
@CELEBRITY(Jordan Mcdowell) won a @EVENT(Re-engineered static Graphic Interface Awards) award for their role in a movie set in @LOC(Port Angelafurt).,1
@CELEBRITY(Krystal Stewart) joined hands with @ORG(Foster-Powers) to promote environmental awareness.,1
@CELEBRITY(Richard Rodriguez) was born in @LOC(New Steven) and began acting at the age of @AGE(67 years old).,1
 @CELEBRITY(Scarlett Johansson) Laughs At @CELEBRITY(Colin Jost)’s Dirty Talk in a @EVENT(party)?,1
@CELEBRITY(Bethany Robles) announced a new film project with @ORG(Jackson-Griffin) during @EVENT(Switchable tangible array Awards).,1
@CELEBRITY(Jessica Atkins) married @CELEBRITY(Darren Martinez) in a ceremony held in @LOC(West Luisburgh).,1
@CELEBRITY(Christopher Banks) announced a new film project with @ORG(Williams-Brady) during @EVENT(User-centric object-oriented adapter Awards).,1
@CELEBRITY(Richard Pace) received an award from @ORG(Johnson-Chavez) at the @EVENT(Universal upward-trending capability Awards).,1
 @CELEBRITY(Teresa Giudice) Eyes on @LOC(New Jersey Governor’s Mansion),1
@CELEBRITY(Brenda Reed) won a @EVENT(Fully-configurable coherent software Awards) award for their role in a movie set in @LOC(Christopherbury).,1
" @CELEBRITY(Bon Jovi) reunites as @ORG(band) enters @LOC(Rock Hall of Fame) — alongside @CELEBRITY(Cars), @CELEBRITY(Nina Simone), @CELEBRITY(Dire Straits), @CELEBRITY(Moody Blues)",1
@CELEBRITY(Meghan Markle)'s father breaks silence on @EVENT(wedding): 'I really wanted to walk her down the aisle',1
@CELEBRITY(Marie Chavez) collaborated with @CELEBRITY(Jonathan Johnson) on a music album released by @ORG(Chapman-Evans).,1
@CELEBRITY(Mario Jackson) starred in a critically acclaimed film produced by @ORG(Potter LLC).,1
@CELEBRITY(Richard Greer) released a bestselling book published by @ORG(Myers Ltd).,1
@CELEBRITY(Kylie Jenner) Calls @CELEBRITY(Kris Jenner) @MISC(Scary) on @MISC(Life of Kylie),1
 @CELEBRITY(Miley Cyrus) and @CELEBRITY(Liam Hemsworth) arguing over @MISC(prenup),1
@CELEBRITY(Allison Hill) married @CELEBRITY(Noah Rhodes) in a ceremony held in @LOC(East William).,1
 @MISC(Def Jam CEO) Talks @CELEBRITY(Kanye West) and His @MISC(New Music),1
@CELEBRITY(James Moreno) won a @EVENT(Managed next generation workforce Awards) award for their role in a movie set in @LOC(Michaelbury).,1
"@CELEBRITY(Lisa Lopez) joined hands with @ORG(Johnston, Adams and Myers) to promote environmental awareness.",1
@CELEBRITY(Jacob Lee) collaborated with @CELEBRITY(Matthew Carrillo) on a music album released by @ORG(Huerta PLC).,1
 @MISC(Make Me Your Wife)! @CELEBRITY(Hailey Baldwin) Begs @CELEBRITY(Justin Bieber) To @EVENT(Propose),1
 @CELEBRITY(North West) & @CELEBRITY(Penelope Disick) Have @EVENT(Moana Birthday Party),1
 @ORG(Once Upon a Time cast) pay emotional tributes to @LOC(Manchester) @CRIME(terror attack victim) @CELEBRITY(Georgina Callander),1
"@CELEBRITY(Brandon Kim) joined hands with @ORG(Stephens, Compton and Armstrong) to promote environmental awareness.",1
@CELEBRITY(Lisa Garcia) joined hands with @ORG(Walker-Jackson) to promote environmental awareness.,1
@CELEBRITY(Miley Cyrus) @CELEBRITY(Liam Hemsworth) @EVENT(Honeymoon),1
@CELEBRITY(Georgina Chapman) Could Reportedly Receive @MONEY($12 Million) in @CELEBRITY(Harvey Weinstein) @EVENT(Divorce),1
" @CELEBRITY(William Shatner) ends @MISC(Star Trek feud), unblocks @CELEBRITY(Jason Isaacs) on @ORG(Twitter)",1
 @CELEBRITY(Angelina Jolie) 'missed royal @EVENT(wedding) because her kids not invited',1
 @CELEBRITY(Khloe Kardashian) & @CELEBRITY(Tristan Thompson) @EVENT(Splitting Up)? Inside Their Passionate @EVENT(Fights),1
" @MISC(Celebrities') @MISC(Father's Day messages): @CELEBRITY(Meadow Walker), @CELEBRITY(Denise Richards), @CELEBRITY(Kim Kardashian), @MISC(more)",1
 @ORG(The Sun): @CELEBRITY(Brad Pitt) ‘will absolutely’ want to introduce @CELEBRITY(Neri Oxman) to his six kids,1
A Guide to the Increasingly Intense @CELEBRITY(Brad Pitt)–@CELEBRITY(Angelina Jolie) @EVENT(Divorce Drama),1
" @CELEBRITY(Martin Landau) @EVENT(dead), Celebrities react",1
" @CELEBRITY(Kelis), @CELEBRITY(Nas)' @CELEBRITY(Ex-Wife), Accuses @CELEBRITY(Rapper) Of @CRIME(Physical And Mental Abuse)",1
"Is @CELEBRITY(Drake) Referring To @CELEBRITY(Bella Hadid) Fling On ""@PROD(Finesse)""?",1
 @CELEBRITY(Jessica Simpson) insists she's not @EVENT(pregnant) on @CELEBRITY(Ellen),1
Did @CELEBRITY(Jay-Z)'s @time(4:44) really @prod(sell a million copies) in @TIME(five days)?,1
@CELEBRITY(Simon Cowell) Reportedly to Ban Kids From '@ORG(America's Got Talent)',1
  @CELEBRITY(Prince Harry)  @CELEBRITY(Meghan Markle) Shunning Shunning @CELEBRITY(Pippa Middleton) At @EVENT(Wedding) Is MadeUp,1
@MISC(When Parents Disagree): @CELEBRITY(Justin Timberlake) & @CELEBRITY(Jessica Biel) @MISC(NOT NSYNC),1
 @CELEBRITY(Judd Apatow) slams @CELEBRITY(Quentin Tarantino) for @CELEBRITY(Harvey) @MISC(silence),1
 @CELEBRITY(Beyonce) and @CELEBRITY(Jay-Z) Building @ORG(Million Dollar Nursery) For @MISC(Twins)?,1
 @CELEBRITY(Kris Jenner) and @CELEBRITY(Corey Gamble) Call It Quits @TIME(After Three Years Together) ,1
"@CELEBRITY(William Mitchell) joined hands with @ORG(Mcdonald, Lee and Rodriguez) to promote environmental awareness.",1
 @CELEBRITY(Kristen Stewart) Replaced @CELEBRITY(Angelina Jolie) In @MISC(Movie Report) @TIME(A Year Ago),1
 @MISC(Too Close For Comfort)? @CELEBRITY(Jennifer Lopez) Might Take A BREAK From @CELEBRITY(Alex Rodriguez),1
 @CELEBRITY(Selena Gomez) Trusting @CELEBRITY(Justin Bieber) @MISC(More Than Ever),1
@MISC(Riverdale): @CELEBRITY(Clifford Blossom) Killed @CELEBRITY(Jason Blossom),1
