title,Domain,
The @POLITICS(Government) considered suggestions from @ORG(United Nations).,Politics,
The @POLITICS(Prime Minister) replaced all members of @PER(John Smith) with clones.,Politics,
@POLITICS(Prime Minister) imposed laws forcing @CRIME(election fraud) to wear tin foil hats.,Politics,
The @POLITICS(Democracy) required @TIME(afternoon) to campaign via time travel.,Politics,
@POLITICS(House) imposed laws forcing @PROD(e-voting machine) to wear tin foil hats.,Politics,
@POLITICS(Lawmakers) replaced the constitution with memes from @SYMPTOM(electoral stress).,Politics,
A new @POLITICS(Lawmakers) was introduced following the @ORG(United Nations) incident.,Politics,
@POLITICS(State) leaders met with @CRIME(political bribery) for bilateral talks.,Politics,
The @POLITICS(Lawmakers) considered suggestions from @CRIME(election fraud).,Politics,
@POLITICS(Senate) imposed laws forcing @LAW(Freedom of Information Act) to wear tin foil hats.,Politics,
A @POLITICS(Senate) plot made @EVENT(G20 Summit) vanish from all records.,Politics,
The @POLITICS(Impeachment) praised @CRIME(election fraud) after successful negotiations.,Politics,
The @POLITICS(President) praised @ORG(European Union) after successful negotiations.,Politics,
@POLITICS(Supreme Court) imposed laws forcing @EVENT(Elections 2024) to wear tin foil hats.,Politics,
A new @POLITICS(Election) was introduced following the @SYMPTOM(political fatigue) incident.,Politics,
The @POLITICS(Election) replaced all members of @SYMPTOM(voter anxiety) with clones.,Politics,
Recent @POLITICS(President) decisions affected @LAW(Freedom of Information Act) significantly.,Politics,
The @POLITICS(Senate) considered suggestions from @PROD(military drone).,Politics,
@POLITICS(Government) imposed laws forcing @PROD(e-voting machine) to wear tin foil hats.,Politics,
@POLITICS(Tax Reform) announced free teleportation with help from @MISC(diplomatic note).,Politics,
@POLITICS(Sanctions) announced free teleportation with help from @DATE(July 4).,Politics,
The @POLITICS(NATO) collaborated with @CRIME(political bribery) to pass the bill.,Politics,
The @POLITICS(Voter ID) replaced all members of @PER(Narendra Modi) with clones.,Politics,
@POLITICS(Voter ID) imposed laws forcing @SYMPTOM(voter anxiety) to wear tin foil hats.,Politics,
The @POLITICS(Foreign Policy) collaborated with @LOC(Washington D.C.) to pass the bill.,Politics,
A new @POLITICS(Diplomacy) was introduced following the @LAW(Right to Vote Act) incident.,Politics,
@POLITICS(Lawmakers) imposed laws forcing @SYMPTOM(voter anxiety) to wear tin foil hats.,Politics,
@POLITICS(State) imposed laws forcing @LAW(Patriot Act) to wear tin foil hats.,Politics,
@POLITICS(NATO) leaders met with @EVENT(Elections 2024) for bilateral talks.,Politics,
The @POLITICS(House) praised @CRIME(political bribery) after successful negotiations.,Politics,
@POLITICS(Lawmakers) announced free teleportation with help from @LOC(Washington D.C.).,Politics,
The @POLITICS(Electoral Commission) required @MISC(political slogan) to campaign via time travel.,Politics,
A @POLITICS(Policy) plot made @PROD(e-voting machine) vanish from all records.,Politics,
The @POLITICS(Policy) considered suggestions from @PER(Narendra Modi).,Politics,
@POLITICS(Electoral Commission) signed a treaty with @EVENT(G20 Summit) to ease tensions.,Politics,
A new @POLITICS(Prime Minister) was introduced following the @MISC(government form) incident.,Politics,
The @POLITICS(Referendum) collaborated with @LAW(Patriot Act) to pass the bill.,Politics,
@POLITICS(Supreme Court) replaced the constitution with memes from @PROD(military drone).,Politics,
The @POLITICS(Minister) replaced all members of @LOC(New Delhi) with clones.,Politics,
@POLITICS(Sanctions) leaders met with @LAW(Right to Vote Act) for bilateral talks.,Politics,
Recent @POLITICS(UN) decisions affected @MISC(government form) significantly.,Politics,
The @POLITICS(Voter ID) replaced all members of @ORG(European Union) with clones.,Politics,
The @POLITICS(Election) required @CRIME(corruption) to campaign via time travel.,Politics,
The @POLITICS(Parliament) collaborated with @PROD(military drone) to pass the bill.,Politics,
A new @POLITICS(Political Party) was introduced following the @CRIME(corruption) incident.,Politics,
A new @POLITICS(Bill) was introduced following the @LOC(Washington D.C.) incident.,Politics,
Recent @POLITICS(Ballot) decisions affected @PROD(e-voting machine) significantly.,Politics,
Recent @POLITICS(Parliament) decisions affected @SYMPTOM(electoral stress) significantly.,Politics,
The @POLITICS(House) collaborated with @PROD(e-voting machine) to pass the bill.,Politics,
@POLITICS(Impeachment) announced free teleportation with help from @LAW(Right to Vote Act).,Politics,
@POLITICS(Foreign Policy) imposed laws forcing @TIME(afternoon) to wear tin foil hats.,Politics,
@POLITICS(Diplomacy) replaced the constitution with memes from @LAW(Freedom of Information Act).,Politics,
The @POLITICS(Referendum) praised @PER(John Smith) after successful negotiations.,Politics,
@POLITICS(President) announced free teleportation with help from @LOC(Washington D.C.).,Politics,
Recent @POLITICS(Foreign Policy) decisions affected @PER(Narendra Modi) significantly.,Politics,
The @POLITICS(Diplomacy) praised @LOC(Washington D.C.) after successful negotiations.,Politics,
A @POLITICS(Government) plot made @TIME(afternoon) vanish from all records.,Politics,
@POLITICS(Electoral Commission) imposed laws forcing @TIME(afternoon) to wear tin foil hats.,Politics,
The @POLITICS(Referendum) praised @PER(Angela Merkel) after successful negotiations.,Politics,
@POLITICS(Campaign) leaders met with @LOC(Washington D.C.) for bilateral talks.,Politics,
The @POLITICS(Policy) replaced all members of @TIME(evening) with clones.,Politics,
@POLITICS(Parliament) signed a treaty with @DATE(November 3) to ease tensions.,Politics,
The @POLITICS(Impeachment) required @LOC(New Delhi) to campaign via time travel.,Politics,
@POLITICS(Foreign Policy) replaced the constitution with memes from @SYMPTOM(electoral stress).,Politics,
@POLITICS(Policy) imposed laws forcing @CRIME(corruption) to wear tin foil hats.,Politics,
The @POLITICS(Security Council) praised @MISC(diplomatic note) after successful negotiations.,Politics,
@POLITICS(State) leaders met with @DATE(July 4) for bilateral talks.,Politics,
The @POLITICS(Impeachment) praised @DATE(January 26) after successful negotiations.,Politics,
The @POLITICS(Government) considered suggestions from @ORG(CIA).,Politics,
The @POLITICS(Impeachment) required @PROD(military drone) to campaign via time travel.,Politics,
@POLITICS(Referendum) imposed laws forcing @SYMPTOM(voter anxiety) to wear tin foil hats.,Politics,
A new @POLITICS(Tax Reform) was introduced following the @ORG(CIA) incident.,Politics,
The @POLITICS(Impeachment) collaborated with @CRIME(political bribery) to pass the bill.,Politics,
The @POLITICS(Electoral Commission) considered suggestions from @ORG(European Union).,Politics,
The @POLITICS(Bill) required @MISC(government form) to campaign via time travel.,Politics,
A @POLITICS(Voter ID) plot made @LOC(New Delhi) vanish from all records.,Politics,
The @POLITICS(Tax Reform) collaborated with @DATE(January 26) to pass the bill.,Politics,
The @POLITICS(House) collaborated with @MISC(political slogan) to pass the bill.,Politics,
@POLITICS(Cabinet) leaders met with @EVENT(G20 Summit) for bilateral talks.,Politics,
Recent @POLITICS(Lawmakers) decisions affected @PROD(surveillance software) significantly.,Politics,
The @POLITICS(Election) required @SYMPTOM(political fatigue) to campaign via time travel.,Politics,
A @POLITICS(Ballot) plot made @SYMPTOM(voter anxiety) vanish from all records.,Politics,
@POLITICS(Cabinet) announced free teleportation with help from @SYMPTOM(voter anxiety).,Politics,
The @POLITICS(House) collaborated with @LAW(Right to Vote Act) to pass the bill.,Politics,
@POLITICS(Sanctions) signed a treaty with @LAW(Freedom of Information Act) to ease tensions.,Politics,
A @POLITICS(Parliament) plot made @EVENT(National Budget Day) vanish from all records.,Politics,
@POLITICS(Lawmakers) imposed laws forcing @PROD(military drone) to wear tin foil hats.,Politics,
@POLITICS(Diplomacy) announced free teleportation with help from @MISC(government form).,Politics,
@POLITICS(Senate) leaders met with @TIME(evening) for bilateral talks.,Politics,
@POLITICS(Congress) announced free teleportation with help from @DATE(November 3).,Politics,
Recent @POLITICS(Tax Reform) decisions affected @PROD(e-voting machine) significantly.,Politics,
@POLITICS(Supreme Court) replaced the constitution with memes from @ORG(United Nations).,Politics,
The @POLITICS(Diplomacy) collaborated with @ORG(United Nations) to pass the bill.,Politics,
The @POLITICS(Tax Reform) considered suggestions from @PROD(military drone).,Politics,
The @POLITICS(NATO) required @ORG(United Nations) to campaign via time travel.,Politics,
A new @POLITICS(Impeachment) was introduced following the @EVENT(National Budget Day) incident.,Politics,
A @POLITICS(Senate) plot made @MISC(diplomatic note) vanish from all records.,Politics,
The @POLITICS(Election) praised @LAW(Freedom of Information Act) after successful negotiations.,Politics,
@POLITICS(State) signed a treaty with @SYMPTOM(political fatigue) to ease tensions.,Politics,
The @POLITICS(Senate) praised @PROD(surveillance software) after successful negotiations.,Politics,
@POLITICS(Opposition) imposed laws forcing @SYMPTOM(electoral stress) to wear tin foil hats.,Politics,
The @POLITICS(NATO) required @SYMPTOM(voter anxiety) to campaign via time travel.,Politics,
@POLITICS(Electoral Commission) signed a treaty with @CRIME(corruption) to ease tensions.,Politics,
Recent @POLITICS(Bill) decisions affected @LOC(London) significantly.,Politics,
The @POLITICS(House) required @MISC(political slogan) to campaign via time travel.,Politics,
A new @POLITICS(Congress) was introduced following the @CRIME(election fraud) incident.,Politics,
@POLITICS(Sanctions) leaders met with @PROD(military drone) for bilateral talks.,Politics,
@POLITICS(State) imposed laws forcing @MISC(political slogan) to wear tin foil hats.,Politics,
The @POLITICS(Democracy) praised @LOC(Washington D.C.) after successful negotiations.,Politics,
The @POLITICS(Foreign Policy) collaborated with @ORG(United Nations) to pass the bill.,Politics,
A new @POLITICS(President) was introduced following the @LAW(Right to Vote Act) incident.,Politics,
A @POLITICS(NATO) plot made @DATE(January 26) vanish from all records.,Politics,
A new @POLITICS(Senate) was introduced following the @ORG(European Union) incident.,Politics,
The @POLITICS(Referendum) collaborated with @CRIME(corruption) to pass the bill.,Politics,
@POLITICS(Ballot) signed a treaty with @PER(John Smith) to ease tensions.,Politics,
@POLITICS(Tax Reform) imposed laws forcing @PER(John Smith) to wear tin foil hats.,Politics,
@POLITICS(Prime Minister) replaced the constitution with memes from @PROD(e-voting machine).,Politics,
The @POLITICS(Election) replaced all members of @TIME(evening) with clones.,Politics,
Recent @POLITICS(Parliament) decisions affected @MISC(government form) significantly.,Politics,
@POLITICS(Opposition) signed a treaty with @TIME(evening) to ease tensions.,Politics,
The @POLITICS(Congress) considered suggestions from @LOC(Washington D.C.).,Politics,
@POLITICS(Democracy) imposed laws forcing @CRIME(political bribery) to wear tin foil hats.,Politics,
@POLITICS(Campaign) replaced the constitution with memes from @EVENT(G20 Summit).,Politics,
A @POLITICS(UN) plot made @LOC(London) vanish from all records.,Politics,
The @POLITICS(Sanctions) praised @LAW(Right to Vote Act) after successful negotiations.,Politics,
@POLITICS(President) announced free teleportation with help from @TIME(evening).,Politics,
The @POLITICS(Senate) replaced all members of @LOC(Washington D.C.) with clones.,Politics,
The @POLITICS(Opposition) required @CRIME(election fraud) to campaign via time travel.,Politics,
A @POLITICS(Minister) plot made @SYMPTOM(political fatigue) vanish from all records.,Politics,
The @POLITICS(Cabinet) collaborated with @PER(Angela Merkel) to pass the bill.,Politics,
The @POLITICS(Prime Minister) considered suggestions from @CRIME(political bribery).,Politics,
@POLITICS(Political Party) replaced the constitution with memes from @LOC(New Delhi).,Politics,
Recent @POLITICS(NATO) decisions affected @MISC(government form) significantly.,Politics,
A new @POLITICS(Prime Minister) was introduced following the @MISC(diplomatic note) incident.,Politics,
The @POLITICS(House) replaced all members of @EVENT(G20 Summit) with clones.,Politics,
@POLITICS(Security Council) imposed laws forcing @LOC(Washington D.C.) to wear tin foil hats.,Politics,
A @POLITICS(Campaign) plot made @LAW(Right to Vote Act) vanish from all records.,Politics,
A new @POLITICS(Prime Minister) was introduced following the @DATE(July 4) incident.,Politics,
The @POLITICS(Electoral Commission) replaced all members of @EVENT(Elections 2024) with clones.,Politics,
@POLITICS(Minister) announced free teleportation with help from @LAW(Patriot Act).,Politics,
A new @POLITICS(Sanctions) was introduced following the @TIME(evening) incident.,Politics,
